rainfall,slope,road_quality,visibility,traffic,historical_incidents,road_type,elevation,temperature,wind_speed,risk
1.55,10.82,3.6,11.8,0.098,2,national_highway,129.7,30.5,16.9,LOW
0.0,9.96,2.73,10.59,0.438,1,state_highway,1372.6,16.3,11.1,LOW
3.83,7.5,3.71,11.5,0.553,2,national_highway,419.6,31.5,13.1,LOW
0.0,4.76,4.1,10.66,0.6,1,state_highway,300.5,32.6,21.7,LOW
0.0,0.78,3.86,5.63,0.649,2,national_highway,1256.4,14.5,6.7,LOW
0.0,18.05,2.23,0.64,0.417,0,rural_hill_road,2282.6,8.3,8.9,HIGH
0.0,1.34,3.85,11.87,0.591,0,national_highway,400.3,23.2,4.2,LOW
0.0,1.83,3.4,7.28,0.311,1,national_highway,435.3,29.2,21.2,LOW
9.27,10.22,4.0,2.49,0.398,2,rural_hill_road,1267.1,20.7,34.6,HIGH
0.0,6.16,5.0,9.44,0.538,3,national_highway,317.2,29.8,9.4,LOW
0.0,15.17,1.5,12.0,0.058,3,state_highway,1151.5,20.0,8.9,MEDIUM
0.0,10.72,4.47,8.08,0.176,0,national_highway,885.3,24.7,20.0,LOW
0.0,16.38,3.17,1.67,0.45,4,state_highway,1762.4,17.4,26.6,MEDIUM
14.13,3.78,2.36,4.78,0.718,3,state_highway,1284.7,16.8,26.1,MEDIUM
2.55,9.58,3.72,9.9,0.618,2,national_highway,855.9,20.5,18.9,LOW
3.35,21.5,1.49,12.0,0.128,2,rural_hill_road,1298.8,16.8,25.1,HIGH
6.6,14.51,2.92,1.89,0.441,3,state_highway,821.4,28.6,6.7,MEDIUM
9.57,2.1,2.87,3.49,0.16,1,state_highway,1174.7,18.2,8.5,MEDIUM
0.0,8.96,2.05,10.68,0.26,0,rural_hill_road,1000.8,24.3,21.9,MEDIUM
0.0,10.23,4.67,10.02,0.282,1,national_highway,1212.1,20.8,5.1,LOW
0.55,10.4,5.0,11.17,0.79,1,national_highway,726.4,21.4,14.2,LOW
0.0,12.46,2.12,5.99,0.486,1,rural_hill_road,1573.6,15.7,1.6,MEDIUM
0.0,17.3,4.71,9.18,0.154,3,state_highway,1788.6,20.1,5.4,MEDIUM
0.0,5.17,3.13,8.4,0.186,2,state_highway,895.7,21.0,28.2,LOW
0.0,16.9,3.62,10.21,0.197,3,state_highway,704.2,20.0,13.1,MEDIUM
0.0,12.97,4.5,10.8,0.646,3,state_highway,729.6,24.5,7.9,LOW
0.0,4.99,3.84,10.15,0.395,1,national_highway,613.4,27.9,15.6,LOW
4.31,8.41,2.61,9.81,0.04,1,rural_hill_road,1736.1,13.5,9.5,MEDIUM
0.0,4.71,3.26,10.62,0.512,2,state_highway,402.1,28.8,37.3,LOW
3.52,8.65,4.21,6.3,0.37,1,national_highway,1436.8,21.0,2.5,LOW
0.0,8.04,2.16,7.51,0.49,1,rural_hill_road,804.0,21.0,19.7,MEDIUM
0.0,16.92,4.37,10.81,0.023,3,state_highway,608.4,21.3,8.9,LOW
0.0,9.71,2.54,11.02,0.395,0,rural_hill_road,1937.4,12.4,19.0,MEDIUM
0.0,12.19,4.45,8.14,0.597,2,state_highway,699.3,29.0,12.8,LOW
12.05,15.74,4.8,4.28,0.745,5,state_highway,302.5,25.4,12.1,HIGH
1.49,7.94,3.29,10.59,0.231,0,state_highway,862.9,20.6,11.1,LOW
0.0,8.97,3.17,3.86,0.414,0,state_highway,982.6,23.8,12.8,LOW
0.0,1.64,4.68,6.74,0.447,1,national_highway,825.6,23.8,18.4,LOW
0.0,5.23,4.42,10.23,0.533,1,national_highway,1264.2,26.0,23.5,LOW
0.0,3.52,3.65,6.95,0.399,1,national_highway,999.6,18.7,11.3,LOW
4.79,6.24,4.31,6.51,0.099,0,national_highway,753.7,24.7,20.6,LOW
15.75,6.56,4.41,1.89,0.545,1,state_highway,826.3,23.8,13.7,MEDIUM
0.0,8.79,2.71,9.32,0.254,0,state_highway,1422.5,24.0,23.4,LOW
0.0,6.95,2.05,9.67,0.267,2,rural_hill_road,1628.8,23.9,31.3,MEDIUM
0.0,8.4,4.63,8.48,0.324,0,national_highway,783.3,20.4,10.7,LOW
0.0,4.64,4.4,11.96,0.64,1,national_highway,776.7,27.5,26.2,LOW
0.0,9.02,4.72,10.74,0.298,0,national_highway,1172.9,23.6,8.5,LOW
2.66,5.29,4.86,8.54,0.156,0,national_highway,236.4,30.4,20.3,LOW
3.88,2.59,4.43,5.41,0.462,0,national_highway,691.0,28.7,1.6,LOW
5.11,4.89,4.0,2.31,0.169,0,national_highway,1335.6,19.9,8.0,LOW
11.19,11.37,4.11,4.0,0.431,3,national_highway,593.1,23.2,11.4,HIGH
0.0,11.89,4.56,8.16,0.396,2,national_highway,1072.7,22.2,17.2,LOW
0.0,7.98,3.51,9.79,0.195,0,national_highway,1058.5,18.0,19.6,LOW
2.48,9.59,4.05,7.62,0.11,0,national_highway,616.6,23.5,12.8,LOW
29.85,3.74,3.24,2.1,0.598,0,national_highway,1450.0,13.1,20.2,HIGH
0.0,8.18,4.35,8.77,0.532,2,national_highway,747.9,24.7,15.6,LOW
5.01,6.8,4.37,4.42,0.415,1,national_highway,225.6,29.1,4.4,LOW
1.05,11.64,1.49,2.48,0.632,4,rural_hill_road,1987.6,18.5,3.3,HIGH
0.0,3.68,3.54,9.82,0.172,1,state_highway,298.2,28.0,9.4,LOW
0.0,17.0,3.04,12.0,0.301,1,state_highway,960.5,21.2,4.6,MEDIUM
42.13,11.57,4.5,1.73,0.075,2,national_highway,283.2,30.9,27.4,HIGH
0.0,9.26,4.21,12.0,0.123,0,national_highway,744.0,22.4,3.4,LOW
0.0,1.04,3.39,7.99,0.368,0,national_highway,289.7,29.6,20.9,LOW
24.48,6.98,4.01,2.26,0.277,1,national_highway,964.5,20.0,35.7,HIGH
11.91,15.82,2.15,4.43,0.139,4,rural_hill_road,1048.9,24.7,11.4,HIGH
0.0,20.14,2.93,8.51,0.549,1,rural_hill_road,846.6,29.3,4.2,MEDIUM
0.0,11.95,5.0,11.72,0.426,2,national_highway,383.0,26.9,14.2,LOW
2.87,6.21,2.83,11.43,0.748,1,state_highway,1285.5,24.3,29.5,MEDIUM
0.0,11.23,4.19,6.24,0.215,1,national_highway,816.9,17.7,6.7,LOW
0.0,3.31,3.78,5.43,0.531,1,national_highway,1108.1,19.6,14.1,LOW
0.0,5.07,3.7,9.67,0.691,1,national_highway,698.2,25.5,32.7,LOW
0.0,8.59,3.4,7.93,0.396,2,state_highway,819.8,25.7,37.0,MEDIUM
0.0,10.18,4.16,7.79,0.186,1,national_highway,620.2,25.0,4.7,LOW
7.48,4.88,3.67,2.72,0.232,2,state_highway,584.9,22.2,9.6,MEDIUM
0.0,7.71,3.52,11.82,0.447,0,state_highway,301.9,26.4,8.0,LOW
0.0,8.02,4.53,7.72,0.379,0,national_highway,558.2,26.1,18.1,LOW
0.0,11.24,2.97,6.99,0.564,1,national_highway,106.5,27.9,12.5,MEDIUM
0.0,8.58,3.06,8.15,0.119,2,state_highway,595.9,24.7,34.1,MEDIUM
0.5,15.84,2.39,8.41,0.094,8,rural_hill_road,2136.5,13.6,4.9,HIGH
0.0,4.53,3.16,4.98,0.386,0,state_highway,401.8,28.9,7.5,LOW
4.69,4.62,2.6,6.72,0.463,0,state_highway,1243.8,19.2,22.1,LOW
1.95,15.25,3.48,8.47,0.37,1,state_highway,315.7,29.0,15.3,LOW
4.21,9.43,3.56,2.04,0.068,0,national_highway,1303.8,14.5,15.4,LOW
4.97,12.07,3.72,6.63,0.373,2,state_highway,958.8,23.3,15.2,MEDIUM
0.0,4.85,4.1,7.81,0.585,2,national_highway,265.7,29.5,10.7,LOW
2.41,15.58,3.08,7.4,0.533,5,rural_hill_road,1869.2,13.8,11.4,HIGH
8.35,8.54,2.57,2.29,0.56,1,national_highway,609.3,27.6,5.1,MEDIUM
0.0,2.2,2.48,2.12,0.482,1,state_highway,1342.5,17.5,5.2,MEDIUM
1.38,7.05,3.0,8.16,0.428,3,rural_hill_road,2162.5,17.7,1.7,MEDIUM
37.0,3.27,2.63,1.56,0.58,0,state_highway,394.5,31.4,5.1,HIGH
0.0,3.27,2.96,11.4,0.195,2,state_highway,666.6,26.9,18.4,LOW
0.0,2.94,4.2,10.84,0.572,0,national_highway,435.2,23.0,8.8,LOW
0.0,13.39,3.07,9.15,0.322,3,rural_hill_road,1590.1,12.4,21.1,MEDIUM
0.0,14.5,1.64,6.69,0.59,2,rural_hill_road,2239.3,16.0,19.4,HIGH
0.0,4.55,3.94,6.28,0.55,0,state_highway,696.5,28.3,1.8,LOW
4.36,5.54,2.59,1.32,0.057,2,state_highway,1716.7,19.2,5.2,MEDIUM
0.0,20.25,2.09,7.98,0.537,2,rural_hill_road,1769.0,21.5,14.0,HIGH
0.0,3.63,3.89,8.7,0.36,0,national_highway,393.2,28.9,6.3,LOW
6.83,20.04,2.91,1.39,0.515,0,rural_hill_road,1829.1,17.9,6.1,HIGH
0.0,1.44,3.33,6.87,0.499,1,national_highway,278.0,31.0,4.5,LOW
0.02,5.44,3.13,9.42,0.442,0,state_highway,276.8,26.1,21.9,LOW
0.0,8.64,3.89,8.21,0.262,1,state_highway,499.4,29.7,10.1,LOW
0.66,9.35,3.73,10.87,0.105,1,national_highway,825.5,31.2,23.1,LOW
7.21,1.5,4.37,2.47,0.663,3,national_highway,1134.4,21.4,14.5,LOW
9.7,21.51,2.76,1.65,0.261,9,rural_hill_road,2228.7,19.1,18.4,HIGH
0.0,5.71,5.0,8.08,0.503,2,national_highway,492.0,22.3,17.2,LOW
0.0,9.35,4.54,8.04,0.357,0,national_highway,407.5,22.5,14.3,LOW
0.0,9.42,4.28,11.31,0.414,0,national_highway,955.1,22.8,14.2,LOW
2.35,11.81,3.43,9.35,0.34,2,national_highway,293.5,27.3,20.0,MEDIUM
0.0,10.5,3.12,10.47,0.653,1,rural_hill_road,944.7,27.6,36.9,MEDIUM
34.75,1.57,4.23,0.84,0.331,0,national_highway,907.3,26.4,15.4,MEDIUM
9.06,15.44,2.13,1.47,0.24,4,rural_hill_road,1625.7,20.7,6.5,HIGH
0.0,11.45,2.8,6.73,0.542,4,rural_hill_road,2197.0,17.2,25.0,MEDIUM
0.0,3.76,2.92,6.46,0.508,1,state_highway,942.5,27.5,19.5,LOW
0.0,11.98,2.76,10.06,0.266,2,state_highway,1034.5,25.2,8.0,MEDIUM
3.29,10.06,3.43,1.07,0.566,1,state_highway,1713.6,19.6,11.6,HIGH
4.22,3.26,4.41,7.13,0.273,0,national_highway,394.0,24.3,10.4,LOW
0.2,11.34,3.97,9.32,0.302,1,state_highway,1445.3,20.9,16.1,LOW
11.99,15.42,2.65,2.79,0.198,2,state_highway,1772.2,21.3,24.0,HIGH
0.0,7.13,3.69,8.36,0.564,2,state_highway,594.5,19.9,9.0,LOW
0.0,11.74,4.04,8.15,0.387,3,state_highway,628.9,24.5,12.4,LOW
0.0,0.5,3.69,7.5,0.371,3,national_highway,918.3,21.2,30.9,LOW
0.0,17.58,3.82,8.99,0.592,2,state_highway,1166.0,18.6,12.7,MEDIUM
0.0,6.61,3.06,6.28,0.403,0,state_highway,555.1,23.8,13.2,LOW
0.0,0.53,3.67,5.43,0.02,4,national_highway,567.4,31.3,7.3,LOW
0.0,9.59,4.42,8.05,0.52,0,national_highway,162.7,23.8,16.2,LOW
0.0,11.59,4.63,7.45,0.127,3,national_highway,990.9,24.7,9.5,LOW
3.51,16.83,3.75,11.14,0.225,1,state_highway,1400.2,23.8,8.6,MEDIUM
0.24,22.93,1.92,2.66,0.53,4,rural_hill_road,1807.4,19.5,12.1,HIGH
0.0,4.17,4.0,1.9,0.636,0,national_highway,1256.8,19.5,17.2,LOW
7.85,7.33,3.47,3.32,0.761,0,national_highway,751.0,25.8,5.5,LOW
0.36,11.87,3.46,12.0,0.441,3,state_highway,1139.8,17.9,7.7,MEDIUM
0.0,9.66,1.5,9.58,0.59,0,state_highway,1537.9,22.7,23.8,LOW
0.6,8.82,4.44,9.78,0.696,1,national_highway,472.2,28.2,14.9,LOW
3.42,2.1,4.13,11.18,0.271,1,national_highway,1367.0,21.0,29.9,LOW
0.0,2.22,2.29,7.2,0.2,1,national_highway,602.0,22.6,14.6,LOW
0.0,5.88,2.89,5.26,0.432,4,rural_hill_road,2180.4,14.3,23.7,MEDIUM
0.62,5.92,4.09,7.48,0.257,0,national_highway,725.5,24.1,8.9,LOW
4.52,0.65,3.37,11.95,0.474,1,national_highway,1045.1,19.6,6.1,LOW
0.45,7.21,4.16,2.67,0.231,0,national_highway,1257.1,25.4,18.3,LOW
0.0,13.47,3.55,6.22,0.638,2,state_highway,503.5,29.9,7.5,MEDIUM
0.0,5.17,2.11,8.59,0.506,1,state_highway,582.5,27.1,19.4,LOW
0.0,2.42,2.83,12.0,0.264,1,state_highway,1640.5,22.6,26.4,LOW
2.06,6.65,4.17,7.91,0.377,0,national_highway,230.7,26.6,42.6,LOW
8.84,4.88,3.87,2.34,0.452,0,national_highway,1217.2,24.6,7.0,MEDIUM
9.7,16.38,1.74,3.8,0.225,5,rural_hill_road,2496.3,18.8,27.0,HIGH
0.0,1.85,3.75,6.91,0.763,3,national_highway,651.4,26.9,19.6,LOW
0.51,7.19,3.39,8.27,0.276,0,national_highway,931.6,22.5,12.3,LOW
2.28,9.57,3.62,9.84,0.411,3,state_highway,1412.8,22.9,15.5,MEDIUM
3.92,2.59,3.36,5.59,0.422,1,state_highway,1478.3,15.7,9.3,LOW
0.0,5.36,3.81,10.33,0.404,2,national_highway,1138.0,24.8,20.8,LOW
0.0,4.26,4.6,12.0,0.21,1,national_highway,104.1,24.3,16.7,LOW
0.09,15.31,4.51,7.01,0.459,0,state_highway,1552.6,17.4,24.3,LOW
0.0,9.29,2.61,7.93,0.348,3,state_highway,1005.1,21.2,1.6,LOW
1.18,13.72,2.79,7.99,0.448,2,state_highway,298.9,21.2,15.8,MEDIUM
0.0,13.9,2.03,10.34,0.602,2,rural_hill_road,849.4,25.9,8.5,MEDIUM
3.13,11.99,3.79,0.46,0.333,1,state_highway,1464.3,27.3,4.3,MEDIUM
0.0,10.64,3.32,1.94,0.447,2,national_highway,1318.9,22.5,21.6,MEDIUM
22.25,2.81,3.16,0.84,0.396,1,state_highway,999.1,20.8,16.2,HIGH
0.0,12.24,4.04,0.67,0.471,1,state_highway,1599.6,22.8,4.5,MEDIUM
0.0,1.6,4.52,4.9,0.223,1,national_highway,697.5,26.4,12.1,LOW
9.02,3.68,4.47,2.88,0.232,1,national_highway,368.6,25.2,21.6,LOW
2.24,5.02,2.65,7.42,0.593,0,state_highway,587.7,21.5,11.1,LOW
0.0,10.08,4.63,11.8,0.419,3,national_highway,1457.2,15.1,27.9,MEDIUM
22.2,10.43,3.35,1.08,0.755,5,state_highway,1546.6,14.6,18.4,HIGH
0.0,25.54,1.98,10.32,0.464,2,rural_hill_road,952.5,20.7,15.5,MEDIUM
5.13,8.98,3.7,1.3,0.864,2,national_highway,1284.1,19.9,19.8,MEDIUM
27.71,11.17,3.33,1.76,0.189,1,national_highway,1225.0,20.7,7.7,HIGH
0.0,3.0,3.44,9.47,0.62,1,national_highway,258.8,25.5,15.5,LOW
5.29,12.64,2.94,1.27,0.328,3,state_highway,1497.7,16.2,16.3,MEDIUM
0.0,10.33,3.6,10.24,0.247,2,state_highway,884.5,29.4,18.3,LOW
0.0,9.64,2.17,0.55,0.539,2,rural_hill_road,1916.8,18.1,12.3,HIGH
0.0,6.53,3.53,8.51,0.087,3,national_highway,79.5,27.0,8.3,LOW
1.18,15.89,4.51,12.0,0.437,3,state_highway,881.9,17.7,9.7,MEDIUM
0.0,4.34,3.26,6.99,0.349,1,state_highway,1250.9,21.9,13.6,LOW
1.74,7.52,2.75,7.33,0.153,0,state_highway,1529.7,19.6,7.7,LOW
0.0,23.53,1.99,12.0,0.181,1,rural_hill_road,1162.2,23.1,7.3,MEDIUM
1.21,8.92,5.0,4.96,0.609,2,national_highway,1316.1,21.9,11.1,LOW
5.32,10.19,3.43,3.14,0.279,2,state_highway,1509.2,25.1,21.5,MEDIUM
12.46,5.44,3.49,1.4,0.453,0,national_highway,99.6,25.2,12.3,MEDIUM
5.56,8.75,4.21,3.72,0.373,2,national_highway,826.8,26.2,3.1,LOW
6.32,14.03,4.05,3.86,0.383,2,state_highway,378.7,23.7,7.8,LOW
0.0,6.49,4.64,6.19,0.443,0,state_highway,819.0,22.7,13.0,LOW
0.0,6.46,3.84,8.43,0.606,1,national_highway,343.5,19.5,26.9,LOW
0.14,1.94,4.77,9.37,0.178,2,national_highway,1389.5,26.4,12.2,LOW
0.14,9.32,4.3,7.5,0.488,1,national_highway,163.9,30.9,20.5,LOW
2.54,4.23,3.86,10.31,0.132,1,national_highway,972.4,21.6,8.9,LOW
2.25,5.37,3.24,11.12,0.345,0,national_highway,1441.1,15.4,27.0,MEDIUM
5.57,15.1,3.12,1.78,0.653,2,state_highway,1384.2,20.6,15.0,MEDIUM
6.41,6.35,4.33,1.56,0.485,3,national_highway,449.5,25.0,7.1,MEDIUM
0.0,11.28,4.21,8.16,0.315,1,national_highway,1161.0,22.1,6.5,LOW
1.48,7.9,3.32,10.36,0.345,0,state_highway,596.9,21.7,13.3,LOW
0.8,8.12,2.57,8.47,0.368,2,state_highway,567.7,24.6,10.1,MEDIUM
0.0,4.32,3.29,10.5,0.301,1,national_highway,981.4,21.4,1.5,LOW
9.06,22.56,2.42,3.41,0.255,4,rural_hill_road,1034.7,23.6,11.1,HIGH
23.76,11.07,3.29,1.6,0.327,2,state_highway,1749.0,23.0,10.0,HIGH
7.4,13.59,3.77,3.38,0.147,2,state_highway,1111.4,25.3,3.7,MEDIUM
3.08,20.84,3.88,0.56,0.35,0,rural_hill_road,2428.2,9.7,13.1,HIGH
0.0,14.1,2.47,5.81,0.532,1,rural_hill_road,1905.4,15.8,5.1,MEDIUM
0.0,9.8,2.57,10.65,0.502,1,rural_hill_road,860.6,21.8,6.1,LOW
0.0,15.89,2.78,0.71,0.033,2,rural_hill_road,1509.5,15.6,17.9,HIGH
0.0,0.66,4.79,8.86,0.244,2,national_highway,609.2,22.5,16.4,LOW
14.16,13.47,3.38,3.94,0.601,1,state_highway,385.4,31.1,16.2,HIGH
7.32,5.24,4.07,4.11,0.336,0,national_highway,813.6,25.3,15.8,LOW
0.0,9.1,2.31,12.0,0.108,0,state_highway,984.8,26.4,18.3,LOW
1.56,1.76,4.6,10.71,0.844,0,national_highway,1485.7,18.0,10.8,LOW
0.0,9.55,3.65,11.1,0.584,1,national_highway,542.0,27.0,33.9,LOW
1.21,16.02,3.52,10.43,0.202,0,state_highway,235.2,25.1,2.8,LOW
0.0,7.98,3.35,7.24,0.4,1,national_highway,1345.1,16.3,14.6,LOW
0.0,6.13,2.25,10.48,0.272,0,rural_hill_road,1929.2,15.3,4.9,MEDIUM
2.99,7.56,4.64,8.19,0.072,0,national_highway,859.7,21.1,8.8,LOW
0.0,17.19,3.05,6.02,0.826,1,state_highway,448.0,22.3,20.1,MEDIUM
0.0,1.19,2.59,12.0,0.439,1,national_highway,880.3,14.3,1.0,LOW
0.0,6.78,3.14,11.72,0.397,1,state_highway,1073.3,27.7,10.0,LOW
0.0,16.24,3.08,8.83,0.666,1,state_highway,1234.4,19.1,22.2,MEDIUM
1.02,10.41,3.83,7.94,0.324,4,national_highway,673.1,27.0,8.7,LOW
0.0,7.49,3.76,8.86,0.111,0,state_highway,715.3,21.1,2.6,LOW
6.77,2.01,2.59,3.22,0.34,1,state_highway,1745.3,19.8,2.4,LOW
0.0,5.68,3.87,6.94,0.262,0,national_highway,1064.6,16.7,11.3,LOW
6.71,13.69,2.29,4.35,0.352,2,state_highway,770.2,20.3,3.7,MEDIUM
31.87,1.38,3.94,0.81,0.565,2,national_highway,1254.4,17.8,19.8,HIGH
0.31,25.19,2.37,1.45,0.281,3,rural_hill_road,1434.2,18.6,9.3,HIGH
0.0,9.92,3.7,10.07,0.183,3,rural_hill_road,1514.7,17.6,12.4,MEDIUM
0.0,5.6,4.37,12.0,0.133,0,national_highway,523.9,25.9,4.9,LOW
7.52,1.0,4.15,1.38,0.341,1,national_highway,607.6,22.9,19.9,LOW
1.18,9.04,3.5,7.79,0.119,1,national_highway,71.1,29.8,29.9,LOW
0.0,8.66,3.88,7.86,0.419,2,state_highway,1709.4,13.6,29.2,MEDIUM
0.0,5.71,3.09,11.55,0.4,0,national_highway,129.8,33.7,18.2,LOW
0.0,2.02,3.65,8.41,0.272,1,national_highway,854.3,25.8,15.0,LOW
4.61,10.78,4.64,10.65,0.151,3,national_highway,288.8,22.3,46.5,MEDIUM
4.47,5.4,5.0,8.82,0.288,2,national_highway,76.1,23.1,29.9,LOW
8.04,11.14,3.39,1.84,0.729,5,state_highway,1333.0,14.4,27.4,HIGH
0.0,7.84,3.84,12.0,0.735,0,national_highway,360.5,29.7,8.3,LOW
0.0,12.12,1.96,6.64,0.453,1,state_highway,500.0,28.1,21.6,MEDIUM
0.0,7.31,2.47,10.41,0.248,1,state_highway,569.1,27.0,3.9,LOW
5.19,11.75,4.79,1.29,0.201,4,national_highway,466.3,27.3,15.4,MEDIUM
5.87,1.82,4.52,4.43,0.235,1,national_highway,461.6,27.5,5.6,LOW
3.5,7.15,4.73,7.12,0.338,0,national_highway,471.2,23.5,23.9,LOW
0.0,8.14,4.51,9.01,0.311,0,national_highway,301.3,30.3,9.8,LOW
14.31,3.1,2.3,3.47,0.295,2,state_highway,286.7,31.4,38.1,MEDIUM
0.0,2.0,4.8,9.51,0.51,0,state_highway,1560.7,13.6,23.4,LOW
0.0,5.86,4.05,8.0,0.431,0,state_highway,1404.5,14.9,2.3,LOW
0.85,3.93,4.27,7.99,0.419,1,national_highway,903.3,17.4,18.1,LOW
0.0,19.2,2.71,5.53,0.218,2,rural_hill_road,1641.3,17.1,8.9,MEDIUM
0.0,6.18,4.06,10.36,0.257,1,national_highway,1265.2,17.4,1.0,LOW
0.0,8.69,2.37,8.65,0.702,1,state_highway,1461.2,16.3,14.0,MEDIUM
13.93,8.78,4.81,4.51,0.237,2,national_highway,418.2,19.2,16.0,MEDIUM
0.0,7.32,4.78,9.74,0.635,1,national_highway,518.8,26.8,6.9,LOW
0.0,11.61,2.03,11.73,0.134,4,state_highway,813.3,21.6,16.5,MEDIUM
0.0,5.59,3.2,8.89,0.333,0,state_highway,1578.0,16.3,24.2,LOW
0.0,14.35,2.38,1.26,0.523,4,state_highway,1652.5,21.4,14.6,HIGH
0.0,3.06,4.07,6.51,0.597,2,national_highway,198.0,32.4,28.9,LOW
3.94,3.04,3.45,11.56,0.608,2,state_highway,1306.8,29.3,12.5,LOW
0.31,16.45,3.41,9.48,0.326,4,state_highway,1795.0,15.3,5.2,MEDIUM
0.0,10.19,3.86,11.71,0.102,0,national_highway,601.4,25.8,10.9,LOW
0.0,4.11,3.65,10.09,0.333,1,national_highway,809.6,19.3,27.1,LOW
2.08,17.73,2.2,10.25,0.633,2,rural_hill_road,1287.7,19.3,1.5,MEDIUM
0.0,3.86,4.16,10.76,0.301,1,state_highway,1683.0,15.5,5.6,LOW
19.16,10.48,3.46,2.38,0.238,2,state_highway,1197.0,27.1,17.0,HIGH
0.0,8.73,3.44,6.33,0.283,1,national_highway,1088.5,20.5,12.6,LOW
8.84,21.11,2.79,4.15,0.478,4,rural_hill_road,1664.9,19.3,4.1,HIGH
3.15,22.07,1.07,10.85,0.534,3,rural_hill_road,2149.0,15.2,17.3,HIGH
0.0,10.34,2.62,7.31,0.672,2,state_highway,1451.8,22.7,15.7,MEDIUM
7.0,24.85,2.46,4.44,0.183,1,rural_hill_road,1909.4,20.9,6.9,HIGH
0.0,3.22,5.0,9.35,0.366,2,national_highway,69.2,31.2,8.8,LOW
0.52,5.11,5.0,7.15,0.43,1,national_highway,678.6,22.9,7.2,LOW
0.0,15.62,3.3,5.72,0.47,3,state_highway,931.4,21.4,14.2,LOW
7.08,20.34,1.44,2.22,0.317,0,rural_hill_road,737.9,23.4,7.1,HIGH
0.0,4.62,4.48,9.7,0.284,1,national_highway,1179.6,28.4,20.4,LOW
0.0,1.59,4.48,8.75,0.165,2,national_highway,578.2,21.9,10.3,LOW
12.48,9.45,2.24,4.68,0.209,2,state_highway,1799.1,11.3,10.6,MEDIUM
0.0,8.06,4.07,7.78,0.598,0,national_highway,1144.7,22.0,17.9,LOW
31.86,8.4,3.62,1.54,0.463,0,national_highway,609.0,25.5,29.4,MEDIUM
6.27,3.78,3.68,2.22,0.762,0,state_highway,869.5,27.1,8.2,MEDIUM
0.0,5.92,4.36,10.18,0.376,2,national_highway,180.6,27.7,7.1,LOW
0.0,4.16,4.39,6.64,0.244,0,national_highway,574.4,25.6,21.7,LOW
21.8,4.06,4.86,1.03,0.244,0,national_highway,1034.1,22.9,10.6,MEDIUM
0.0,11.5,4.3,9.81,0.233,0,national_highway,1018.3,27.6,19.2,LOW
4.52,17.19,4.59,8.95,0.767,2,state_highway,1417.5,14.3,18.2,MEDIUM
1.41,25.99,3.19,2.33,0.41,2,rural_hill_road,2289.7,11.5,4.1,HIGH
0.0,3.17,5.0,9.82,0.3,0,national_highway,918.5,25.9,15.9,LOW
0.0,16.76,3.74,12.0,0.483,2,state_highway,1222.5,12.4,10.7,LOW
0.0,17.39,4.27,6.19,0.191,3,state_highway,1733.3,18.4,16.0,MEDIUM
15.98,5.93,3.48,1.7,0.532,0,national_highway,770.5,22.3,7.7,MEDIUM
3.99,5.58,4.82,9.62,0.628,0,national_highway,1031.3,15.3,16.9,LOW
0.0,8.69,4.24,6.75,0.123,1,national_highway,999.7,24.6,47.8,LOW
0.0,3.13,1.5,12.0,0.56,0,state_highway,1596.6,24.1,16.2,LOW
0.0,15.39,4.73,10.65,0.784,2,state_highway,827.2,24.6,11.8,MEDIUM
8.56,8.4,3.22,2.35,0.4,0,state_highway,766.4,23.0,3.8,MEDIUM
0.0,6.81,2.21,6.18,0.747,2,rural_hill_road,2565.9,17.9,2.9,MEDIUM
3.04,2.46,3.57,9.86,0.46,0,state_highway,334.4,31.9,26.3,LOW
0.0,10.04,3.24,7.51,0.169,2,state_highway,434.9,28.9,10.0,LOW
3.28,9.94,3.77,5.5,0.375,1,national_highway,727.6,20.7,22.2,LOW
0.0,9.61,3.43,8.84,0.494,2,rural_hill_road,961.1,19.4,23.6,MEDIUM
0.0,4.24,1.5,1.89,0.081,0,state_highway,1391.8,23.4,1.7,LOW
18.09,16.29,4.08,0.9,0.066,6,state_highway,916.7,21.6,26.5,HIGH
15.69,8.58,1.73,1.03,0.666,2,rural_hill_road,966.9,23.7,10.7,HIGH
6.86,5.43,2.86,4.9,0.428,1,rural_hill_road,1305.6,24.7,6.2,MEDIUM
15.58,10.5,3.97,1.29,0.219,1,state_highway,257.7,25.3,5.2,HIGH
0.0,19.59,1.73,12.0,0.02,2,rural_hill_road,1811.9,24.9,16.1,HIGH
0.0,4.51,5.0,5.96,0.573,0,national_highway,617.3,24.5,29.1,LOW
0.0,22.15,2.1,7.17,0.404,1,rural_hill_road,1645.3,16.5,41.4,HIGH
0.03,4.02,4.19,9.1,0.254,3,national_highway,129.7,28.2,21.2,LOW
11.98,8.37,2.81,3.81,0.695,0,state_highway,1641.6,20.8,9.7,MEDIUM
6.41,16.69,3.33,4.66,0.518,0,state_highway,747.0,19.5,22.5,MEDIUM
0.0,2.61,2.59,9.48,0.613,0,state_highway,1146.8,21.6,17.9,LOW
0.0,7.02,2.98,6.44,0.468,0,national_highway,955.9,25.3,7.5,LOW
22.12,12.1,3.08,0.92,0.569,1,state_highway,837.4,27.8,10.2,HIGH
0.0,2.57,4.16,9.45,0.298,1,state_highway,973.5,30.0,5.1,LOW
5.34,3.92,3.34,2.17,0.363,2,national_highway,1033.7,20.9,7.7,MEDIUM
